provider,title,description,url,thumbnailUrl,author,price,level,category,score,skills,lectureUpdatedAt,duration,details
udemy,【한글자막】 C# Unity 게임 개발자 2D,"3D게임을 만들기 위한 C# 유니티 학습 & 5개의 웹, Mac, PC용 2D 비디오 게임 코딩. 전체 게임을 직접 구축 해보고, 단계별로 게임을 구축하며, 응용 및 게임을 다시 구축해보는 과정을 거칩니다",https://www.udemy.com/course/best-c-unity-2d/,https://img-c.udemycdn.com/course/240x135/4400472_63a1_12.jpg,"GameDev.tv Team, Rick Davidson, Gary Pettie, 웅진씽크빅 글로벌",88000,모든 수준,게임 개발,4.9,게임 개발 입문,2023/08,18:17,"기초부터 배우는 강력한 언어 C#, 프로그래밍 경험이 없어도 괜찮습니다., 유니티 게임 엔진 활용, 나만의 게임을 만들 수 있는 게임 디자인 및 게임 개발 기초, 객체 지향 프로그래밍 작동 방법, 포트폴리오 혹은 단순 성취감을 위한 게임 프로젝트 제작, .NET 혹은 기타 프로그래밍 언어를 쉽게 배우기 위한 관련 지식, 코딩 문제 해결 기술, 여러분과 비슷한 사람들이 모인 커뮤니티의 일원이 됩니다."
udemy,【한글자막】 초보자를 위한 AWS SageMaker 실습 | 6개 프로젝트 구축하기,"세계적인 머신러닝, ML 클라우드 컴퓨팅 플랫폼인 AWS의 SageMaker 알고리즘 마스터 (선형 학습기, XG부스트, PCA, 이미지 분류) & SageMaker 스튜디오 학습 & 자동화 머신러닝",https://www.udemy.com/course/best-aws-sagemaker/,https://img-c.udemycdn.com/course/240x135/4413198_f1d1_2.jpg,"Dr. Ryan Ahmed, Ph.D., MBA, SuperDataScience Team, Mitchell Bouchard, Ligency Team, 웅진씽크빅 글로벌",88000,중급자,데이터 과학,5.0,Amazon SageMaker,2021/12,16:13,"AWS SageMaker를 활용한 AI/ML 모델 훈련 및 구현, 하이퍼 파라미터 최적화 검색을 통한 모델 파라미터 최적화, 선형 회귀 모형 개발, 훈련, 테스트 및 구현을 통한 미래 예측, 생산 수준 다중 다항 회귀 분석 모델을 구현해 주어진 특징을 기반으로 매장 매출 예측, 이미지 분류를 수행하기 위한 딥러닝 기반 모델 개발, DeepAR을 사용해 미래의 제품 가격을 예측하는 시계열 예측 모델 개발, SageMaker를 사용하여 정서 분석 모델을 개발 및 구현, 훈련된 NLP 모델을 구현하고 보안 API를 사용하여 상호 작용 및 예측, SageMaker 내 알고리즘을 사용한 객체 감지 모델 훈련 및 평가"
udemy,【한글자막】 Deep Reinforcement Learning :딥 강화형 러닝 2.0,"AI의 모든 기본(Q러닝, 딥 Q러닝, 정책 그래디언트, 액터 크리티)에 대해 배우고 깊이 있는 트윈 딜레이 DDPG 이론과 실행에 대해 배웁니다",https://www.udemy.com/course/best-deep-reinforcement-learning/,https://img-c.udemycdn.com/course/240x135/4405668_c9e0_2.jpg,"Hadelin de Ponteves, SuperDataScience Team, Ligency Team, 웅진씽크빅 글로벌",69000,초급자,데이터 과학,5.0,인공 지능,2021/12,9:37,"Q러닝, 딥 Q러닝, 정책 그래디언트, 액터 크리틱, 심층 확정적 정책 그래디언트(DDPG), 트윈 딜레이 DDPG(TD3), 딥 강화형 러닝의 기초 기술, 까다로운 가상 애플리케이션 이상의 최첨단 AI 모델을 실행하는 방법"
udemy,【한글자막】 Machine Learning 라이브러리 수학적 기초,"머신러닝에 필요한 라이브러리의 수학개념들을 이해하고 모델링 설정과 더 강한 솔루션을 개발할 수 있도록 필수 선형대수와 NumPy, TensorFlow, PyTorch를 활용한 미적분 실습을 진행합니다",https://www.udemy.com/course/best-ml-math/,https://img-c.udemycdn.com/course/240x135/4413166_f0c8_4.jpg,"Dr Jon Krohn, SuperDataScience Team, Ligency Team, 웅진씽크빅 글로벌",88000,모든 수준,데이터 과학,4.9,수학,2021/12,15:35,"모든 Machin Learning 및 Data Sciencedml 기초가 되는 중요한 수학 과목인 선형 대수와 미적분학의 기초 이해, 가장 중요한 세 가지 세 가지 Python 텐서 라이브러리인 NumPy, TensorFlow 및 PyTorch를 모두 사용하여 텐서를 조작합니다., 머신러닝과 데이터 사이언스에 필수적인 벡터와 행렬 계산을 활용하는 방법, 고유벡터, SVD, PCA를 활용하여 복잡한 데이터의 차원을 가장 유익한 요소로 축소하는 방법, 심화 기술 (예, 유사역행렬) 및 기본 기술 (소거법)를 활용한 미지수에 대한 해결, 파이썬의 interactive code 데모를 통해 미적분 원리의 상세 이해, 연쇄 법칙과 같은 심화 미분 법칙 상세 이해, 머신러닝 비용 함수의 편도함수를 TensorFlow와 PyTorch를 이용하여 뿐만 아니라 직접 계산, 그래디언트에 대한 정확한 이해와 경사하강법을 통해 ML 실행에 있어서 이의 필수성을 이해, 주어진 곡선의 하위면적을 계산하기 위한 적분의 활용, 최신 머신러닝 논문 세부 내용을 더 상세하게 이해할 수 있게 됨, 딥러닝에 사용되는 것을 포함하여, 머신러닝 알고리즘의 원리에 대한 이해"
udemy,【한글자막】 AI : 인공 지능 마스터 클래스,최고 성능의 인공지능을 만들기 위한 하이브리드 인공지능 마스터 클래스! 다양한 신경망과 강력한 AI 모델에 대해 학습하며 마스터 툴킷을 제공합니다.,https://www.udemy.com/course/best-ai-masterclass/,https://img-c.udemycdn.com/course/240x135/4413160_705e_3.jpg,"Hadelin de Ponteves, SuperDataScience Team, Ligency Team, 웅진씽크빅 글로벌",79000,모든 수준,데이터 과학,4.8,인공 지능,2021/12,12:01,"AI를 만드는 방법, 하이브리드 지능 시스템을 만드는 방법, 완전 연결형 신경, 컨볼루션 신경망, 반복 신경망, 오토 인코더, 가변 오토 인코더, 혼합 밀도 네트워크, 심층 강화 학습, 정책 경사, 유전 알고리즘, 진화 전략, 공분산 행렬 적응 진화 전략(CMA-ES), 컨트롤러, 메타 학습, 심층 신경 진화"
udemy,【한글자막】 DevOps 학습: 파이프라인 및 Docker를 이용한 Jenkins 와의 CI/CD,"Jenkins DSL, Jenkins 파이프라인 등 Jenkins 사용법과  DevOps 방식의 Jenkins를 학습하여 소프트웨어 도구와 통합/인증 및 권한 부여 등을 가능하게 하는 강의",https://www.udemy.com/course/best-devops-docker-jenkins-cicd/,https://img-c.udemycdn.com/course/240x135/4420500_9f87_4.jpg,"Edward Viaene, 웅진씽크빅 글로벌",59000,모든 수준,소프트웨어 개발 도구,4.3,DevOps,2022/07,4:40,"젠킨스를 사용하여 소프트웨어 개발 수명 주기 내에서 지속적 통합 수행, 도커를 사용한 젠킨스 설치, 도커, 잡 DSL, 젠킨스 파이프라인을 사용한 젠킨스 “DevOps 방식” 구성, 플러그인을 사용하여 젠킨스를 널리 사용되는 개발 소프트웨어와 통합, 젠킨스 UI의 보안을 강화하기 위한 인증 및 권한 부여 옵션 구성"
udemy,【한글자막】  Android 12 및 Kotlin 개발 완전 정복,코틀린을 이용한 Android 앱 개발의 기초부터 응용까지! 다양한 라이브러리와 파이어 베이스/파이어 스토어에 대해 배우고 퀴즈 앱 등 앱 개발을 할 수 있게 됩니다,https://www.udemy.com/course/best-android-12-kotlin/,https://img-c.udemycdn.com/course/240x135/4398694_beea_3.jpg,"Denis Panjuta, 웅진씽크빅 글로벌",88000,모든 수준,모바일 개발,4.6,Android 개발,2023/05,33:04,"그 어떤 앱이라도 구상에서 현실로 가져올 수 있게 됩니다. 그것이 당신이나 당신 친구들이 가지고 있는 아이디어든, 당신이 개발해야 할 업무이든 상관없습니다!, 주니어 안드로이드 개발자에 지원하기 위한 포트폴리오용 앱도 개발할 수 있습니다., 또는 프리랜서 안드로이드 개발자로 공간 제약 없이 일할 수 있겠죠., 구글 플레이에 앱을 런칭하고 구글 페이와 구글 애드로 수익을 얻을 수 있습니다., 구글 파이어베이스를 이용해 클라우드 앱을 개발할 수 있게 됩니다., 코틀린을 비롯한 프로그래밍에 자신감을 얻게 됩니다."
udemy,【한글자막】 Python 에서의 데이터 조작 : Pandas 완벽 단기 특강,"판다스 데이터프레임 조작의 기초부터 고급까지 깊어질 수록 어려운 판다스 라이브러리를 효과적으로 학습하고, 파이썬을 이용하여 데이터를 변환하고 정리 하는 법을 배웁니다",https://www.udemy.com/course/best-data-manipulation-pandas/,https://img-c.udemycdn.com/course/240x135/4395226_57fa_3.jpg,"Samuel Hinton, SuperDataScience Team, Ligency Team, 웅진씽크빅 글로벌",69000,초급자,데이터 과학,4.8,ETL,2021/12,8:48,"히스토그램을 이용한 차원 축소로 데이터를 시각화할 수 있습니다, 여러 형식으로 데이터 프레임을 생성, 저장 및 직렬화할 수 있습니다, 데이터를 쉽게 정리하고 포맷할 수 있습니다, 결측값을 찾아 자동으로 채울 수 있습니다, 데이터를 그룹화, 집계 및 요약할 수 있습니다, 분리된 데이터를 합병할 수 있습니다, 전문가처럼 데이터 피벗 및 교차 테이블링이 가능해집니다, 시계열 데이터를 상호 분할, 요약 및 조사합니다, 다른 시간대의 데이터를 원활하게 작업할 수 있습니다, 초보자가 저지를 수 있는 흔한 실수와 함정들을 피할 방법을 배웁니다"
udemy,【한글자막】 Machine Learning 완벽 실습 : 6가지 실제 사례 직접 해결하기,머신 러닝 기초 학습 후 6가지의 실제 데이터를 이용한 머신 러닝 실습을 진행하는 실무 프로젝트 강의,https://www.udemy.com/course/best-machine-learning-6/,https://img-c.udemycdn.com/course/240x135/4415590_2dd2_6.jpg,"Dr. Ryan Ahmed, Ph.D., MBA, SuperDataScience Team, Rony Sulca, Ligency Team, 웅진씽크빅 글로벌",69000,중급자,데이터 과학,4.7,머신 러닝,2021/12,8:37,"실제 데이터 과학 프로젝트가 어떤지 배우게 됩니다., 이 사례 연구를 이력서에 포함할 수 있습니다., 머신 러닝 실무자로 자신을 홍보할 수 있습니다., 데이터 과학 직무 면접에서 자신감을 느낄 것입니다., 여러 머신 러닝 알고리즘을 연결하여 목표를 달성하는 방법을 배우게 됩니다., Seaborn과 Matplotlib를 사용한 고급 데이터 시각화 기술을 배우게 됩니다., 로지스틱 회귀에 대해 배우게 됩니다., L1 정규화(Lasso)에 대해 배우게 됩니다., 랜덤 포레스트 분류기에 대해 배우게 됩니다."
udemy,【한글자막】 기초부터 배우는 Python 인공 신경망 : 완벽가이드,Python 에서 Deep Learning을 활용하여 인공 신경망을 구현하기 위한 기초지식을 이론부터 실습까지 모두 배워봅시다!,https://www.udemy.com/course/best-python-neural-networks/,https://img-c.udemycdn.com/course/240x135/4395218_2764_2.jpg,"Jones Granatyr, SuperDataScience Team, Ligency Team, 웅진씽크빅 글로벌, AI Expert Academy",69000,초급자,데이터 과학,4.1,신경망,2021/12,8:42,"인공 신경망과 관련된 모든 수학 연산을 차근차근 학습, 사전 기반 없이 파이썬과 넘파이를 이용해 인공 신경망을 구현하는 법, 퍼셉트론, 활성화 함수, 역전파, 경사 하강법, 학습률과 같은 기본 개념, 분류와 회귀분석을 수행할 수 있는 인공 신경망을 구현하는 법, Pybrain, sklearn, TensorFlow, Pytorch와 같은 주요 라이브러리를 사용해 인공 신경망 구현하는 법"
udemy,【한글자막】 현대 인공지능 (AI) 마스터 클래스 : 6개의 프로젝트 구축하기,"금융, 기술, 예술 및 의료 분야에서 발생하는 실제 문제들을 AI를 활용하여 해결하는 방법에 대해 학습하는 실습 위주 강의",https://www.udemy.com/course/best-modern-ai/,https://img-c.udemycdn.com/course/240x135/4395212_b907_3.jpg,"Dr. Ryan Ahmed, Ph.D., MBA, SuperDataScience Team, Mitchell Bouchard, Ligency Team, 웅진씽크빅 글로벌",79000,중급자,데이터 과학,4.5,인공 지능,2021/12,15:47,"인공지능(AI)의 혁명이 바로 여기 있습니다!, Tensorflow 2.0 서빙으로 AI 기반 이모션 모델을 배포하고 모델을 통해 사고해 봅니다., 설명 가능한 AI의 개념을 이해하고 인공신경망의 블랙박스 개념을 파악해 그 숨겨진 레이어를 GradCam 기술로 시각화해 봅니다., 병원에서 뇌종양 감시 프로세스를 자동화하고 최적화를 위해 사용하는 딥러닝 모델을 개발해 봅니다., ResNets와 ResUnet 네트워크를 활용해서 뇌종양을 감지하고 국소화하는 AI 모델을 구축하고 연습해 봅니다(의료 애플리케이션), 세분화 모델과 ResUnet 네트워크의 상태에 대한 이론과 직관을 이해해 봅니다., AWS 세이지메이커의 XGBoost 알고리즘을 이용해 고객의 신용 카드 채무 불이행을 예측하는 Ai 모델을 구축, 교육, 전개해 봅니다., 하이퍼 파라미터 최적화를 사용해서 XGBoost 모델 매개 변수를 최적화해 봅니다., 마케팅 전략 최적화를 위해서, 고객 시장 세분화를 통해 비즈니스 애플리케이션에 AI를 적용해 봅니다., 아트 생성을 위한 딥드림 알고리즘의 기초와 수학을 이해해 봅니다., TF 2.0에서 Keras API를 이용해 AI 기반 아트 작품을 만들기 위해 최첨단 딥드립 알고리즘을 교육, 개발, 테스트해 봅니다., 구글의 콜랩에서 GPU와 TPU의 강력한 기능을 활용해서 ANN 모델을 개발합니다."
udemy,【한글자막】 Pandas 및 Python 을 이용한 데이터 분석 : 마스터 클래스,"Python, Pandas, Numpy, Matplotlib 그리고 Seaborn Libraries로 데이터 분석 및 시각화하기 | DataFrames를 병합, 연결하고 날짜 및 텍스트 데이터 처리",https://www.udemy.com/course/best-pandas-python/,https://img-c.udemycdn.com/course/240x135/4393360_061f_2.jpg,"Dr. Ryan Ahmed, Ph.D., MBA, Ligency Team, Mitchell Bouchard, SuperDataScience Team, 웅진씽크빅 글로벌",79000,모든 수준,데이터 과학,4.8,데이터 분석,2021/12,20:52,"데이터를 관리, 정렬 및 시각화하는 고급 파이썬 도구 마스터, 과학적 컴퓨팅을 위한 넘파이, 데이터 분석을 위한 판다스 등 파이썬 주요 라이브러리 사용 방법, 맷플롯립 및 씨본 라이브러리를 통해 데이터를 시각화하고 인사이트를 얻어 정보에 입각한 결정 내리기, 피처 엔지니어링을 통한 대용량 데이터 세트 관리, 머신 러닝 및 데이터 사이언스에 적용하기 위한 데이터 정리, 히트맵, 상관관계 분석, 산점도, 파이 차트, 페어 플롯, 벤다이어그램, 3D 플롯, 히스토그램, 워드 클라우드 및 군집 플롯 생성"
udemy,【한글자막】 재무 분석을 위한 Python 및 Machine Learning 완벽가이드,파이썬 프로그래밍의 기본 지식을 익히고 ML을 활용해서 금융 분야의 실제 응용 프로그램을 해결해 볼것 입니다.,https://www.udemy.com/course/best-python-mi-financial-analysis/,https://img-c.udemycdn.com/course/240x135/4393358_58eb_2.jpg,"Dr. Ryan Ahmed, Ph.D., MBA, SuperDataScience Team, Mitchell Bouchard, Ligency Team, 웅진씽크빅 글로벌",79000,모든 수준,데이터 과학,4.9,재무 분석,2021/12,23:01,"금융에 초점을 맞춘 데이터 과학과 머신 러닝을 위한 파이썬 3 프로그래밍을 마스터하게 됩니다., 파이썬의 강력한 기능을 이용해 일일 포트폴리오 수익률, 리스크 및 샤프 비율 계산과 같은 주요 재무 개념을 활용하는 방법을 배우게 됩니다., CAPM(자본 자산 가격 모델)에 대한 이론을 이해하고 직관을 가질 수 있습니다., 주피터 노트북을 활용한 데이터 사이언스의 개발, 발표, 공유 방법을 이해할 수 있습니다., 과학 컴퓨팅에 Numpy, 데이터 분석에 Pandas, 데이터 플로팅, 시각화를 위한 Matplotlib, 그리고 통계그림을 위한 Seaborn 등 주요 파이썬 라이브러리 활용법을 배웁니다., 실제 데이터세트를 활용해 싸이킷런 라이브러리를 이용한 머신러닝 모델 구축, 교육, 및 튜닝을 마스터합니다., 주가 예측, 보안 뉴스 감성 분석, 신용카드 사기 탐지, 은행 고객 세분화, 대출 채무 불이행 예측 등 은행과 금융 분야의 실질적인 문제 해결을 위한 머신, 딥러닝 모델을 적용해봅니다., 회귀 작업(단순/다중/다항식), 분류 및 클러스터링(K 평균)에 대한 다양한 기계 학습 알고리즘의 이론을 이해하고 직관을 키웁니다., 평균 절대 오차, 평균 제곱 오차 및 루트 평균 제곱 오차 직관, R 제곱 직관, 조정 R 제곱 직관 등 다양한 KPI(핵심 성과 지표)를 사용하여 훈련된 머신 러닝 회귀 모델의 성능을 평가합니다., 정확도, 정밀도, 리콜 및 F1 스코어와 같은 다양한 KPI(핵심 성과지표)를 사용해서 학습된 머신 러닝 분류기의 성능을 평가합니다., 인공 신경망(ANN), 순환 신경망(RNN) 및 LSTM(장단기 메모리)에 대한 기본 이론과 직관력 그리고 수학을 이해하게 됩니다., 후방 전파 및 하강 알고리즘을 활용해 인공신경망(ANN)을 연습합니다., 네트워크 성능을 향상을 위해 숨겨진 레이어나 뉴런 수와 같은 인공 신경망(ANN)의 하이퍼 매개 변수를 활용해 봅니다., 머신 러닝 및 데이터 과학 애플리케이션 제작을 위한 기능 엔지니어링 및 데이터 정리 전략을 마스터합니다."
udemy,【한글자막】 알고리즘 거래와 투자의 기술적 분석 with Python,"기술적 분석과 기술적 지표에 대해 학습하고, 이를 거래와 투자에 활용하는 방법에 대해 수천 가지 거래 전략을 코드로 작성하고 테스트할 수 있는 방법을 배웁니다",https://www.udemy.com/course/best-python/,https://img-c.udemycdn.com/course/240x135/4409106_4e94_2.jpg,"Alexander Hagmann, 웅진씽크빅 글로벌",69000,중급자,프로그래밍 언어,4.6,Python,2022/12,13:24,"기술적 분석과 기술적 지표를 적절히 활용합니다., (데이) 트레이딩과 알고리즘 거래에 기술적 분석을 활용합니다., 파이썬을 이용하여 기술적 지표를 건전한 거래 전략으로 변환합니다., 기술적 분석/지표에 기반한 거래 전략을 백테스트하고 포워드 테스트합니다., 2가지 이상의 기술적 지표가 있는 조합 전략을 만들고 백테스트합니다., 파이썬과 Plotly로 대화형 차트(선, 거래량, OHLC 등)를 만듭니다., 파이썬과 Plotly로 기술적 지표와 추세/지지/저항선을 시각화합니다., Pandas, Numpy, 객체지향 프로그래밍(OOP)을 기술적 분석과 거래에 활용합니다., 로컬 파일과 웹에서 금융 데이터를 불러옵니다., 단순이동평균(SMA) 전략, 지수이동평균(EMA) 전략, 이동평균 수렴확산지수(MACD) 전략, 상대강도지수(RSI) 전략, 스토캐스틱 오실레이터 전략, 볼린저 밴드 전략, 피봇 포인트 전략, 피보나치 되돌림 전략, 혼합 전략(2개 이상의 지표를 조합)"
udemy,【한글자막】 비즈니스 분석 및 Data Science 를 위한 핵심 통계학 A-Z™,"데이터 과학자나 비즈니스 분석가에게 필요한 통계 수학 수업으로, 정규 분포, 표준 편차, 연속변수, 중심 극한 정리, 가설검정, Z 점수, T 점수, 통계적 유의성, 신뢰 구간 등에 대해 배웁니다.",https://www.udemy.com/course/best-business-analysis/,https://img-c.udemycdn.com/course/240x135/4415582_e414_2.jpg,"Kirill Eremenko, SuperDataScience Team, Ligency Team, 웅진씽크빅 글로벌",88000,모든 수준,데이터 과학,4.7,통계,2021/12,6:03,"정규 분포에 대한 이해, 표준 편차에 대한 이해, 연속변수와 불연속변수의 차이, 표본 분포에 대한 이해, 중심 극한 정리에 대한 이해, 실무에서 중심 극한 정리 적용, 가설검정에 평균 적용, 가설검정에 비율 적용, Z 점수와 Z 테이블 사용, T 점수와 T 테이블 사용, 정규 분포와 T 분포의 차이, 통계적 유의성에 대한 이해와 적용, 신뢰구간 생성, p값 남용의 잠재적 함정"
udemy,【한글자막】 초보자를 위한 Python 3 프로그래밍,초보자를 위한 Python 3 프로그래밍!  200개 이상의 예제로 Python 배우기. 초보자에게 친숙한 접근 방식으로 가장 중요한 Python 프로그래밍 언어 기능을 살펴봅시다!,https://www.udemy.com/course/best-python-3/,https://img-c.udemycdn.com/course/240x135/4400036_4114_6.jpg,"in28Minutes Official, 웅진씽크빅 글로벌",69000,초급자,프로그래밍 언어,4.7,Python,2021/12,11:14,"200개의 실습 코드 예제를 통해 현대적인 방식의 Python을 배우게 됩니다., 고품질의 Python 코드 작성의 모범 사례를 배우게 됩니다., Python으로 방대한 초보자 프로그래밍 연습문제를 풀어봅니다., Python으로 멋진 객체 지향 프로그램을 만드는 방법을 배우게 됩니다., 데이터 분석, 머신 러닝 및 데이터 사이언스로 전환하는데 필요한 모든 Python 기술을 습득합니다., 여러분의 구직 면접에서 Python 프로그래밍에 대한 전문성을 입증하기 위한 모든 기술을 습득하게 됩니다., 다양한 Python 데이터 구조인 리스트, 셋, 딕셔너리, 튜플에 대해 배우게 됩니다., PyCharm IDE 및 Python Shell의 기본을 배우게 됩니다., Python 프로그래머로서 생각하는 법을 배우게 됩니다., 변수, 데이터 타입 선택, 조건부 실행, 루프, 훌륭한 메서드 작성, 문제를 하위 문제로 분할하기 및 예외 처리 구현과 같은 프로그래밍의 기본을 배우게 됩니다., 객체 지향 프로그래밍 - 상속, 추상 클래스 및 생성자의 기본을 배웁니다., 객체 지향 프로그래밍 - 추상화 및 상속의 중요한 개념을 배웁니다."
udemy,사무직 직장인 맞춤 | 실전예제로 배우는 파이썬 10시간 완성 | 판다스+크롤링+머신러닝,실전예제로 배우는 [1.5시간 판다스 + 2.5시간 크롤링 + 6시간 머신러닝] 완성,https://www.udemy.com/course/6-pthfaw/,https://img-c.udemycdn.com/course/240x135/4433416_77d6_7.jpg,사무직 직장인,69000,초급자,데이터 과학,4.6,머신 러닝,2022/10,9:56,"판다스 - 데이터프레임, 필터, 그룹바이, 머지, 컨캣, 크롤링 - Beautifulsoup, requests, selenium, HTML, 머신러닝 - 아래 내용들, 데이터전처리, 선형회귀, 오버샘플링, 언더샘플링, 로지스틱회귀, 분류모델의 성능확인, 서포트 벡터 머신, 결정트리, 앙상블 모델, 교차검증, 크로스밸리데이션, 그리드서치, 파이프라인"
udemy,【한글자막】 Python 을 사용한 데이터 시각화,"Matplotlib, Seaborn, Plotly의 강력한 기능을 활용하여 데이터 시각화 기술을 향상시키십시오!",https://www.udemy.com/course/best-python-data-visualization/,https://img-c.udemycdn.com/course/240x135/4371516_8f05_2.jpg,"Jordan Sauchuk, Ligency Team, SuperDataScience Team, 웅진씽크빅 글로벌",79000,모든 수준,데이터 과학,4.4,데이터 시각화,2021/12,4:27,"데이터 시각화를 위한 가장 중요한 구성 요소를 이해, Python 라이브러리를 사용하여 다양한 유형의 그래프를 작성, Flotly, Matplotlib 및 Seaborn 사용 방법을 학습, 새로운 통찰력을 얻고 데이터 또는 결과를 명확하게 설명하는 데 도움이 되는 도구를 구축, 대화형 시각화를 생성"
udemy,【한글자막】 Deep Learning 과 자연어 처리 (NLP) 의 모든 것: 챗봇 만들기,"자연어 처리의 종류와 고전적 모델, 딥러닝 모델, 종단간 딥러닝 모델, 시퀀스-투-시퀀스 구조 및 훈련을 학습하여 AI를 학습하고 파이썬과 텐서플로로를 이용하여 챗봇을 구현합니다",https://www.udemy.com/course/best-deep-learning-nlp-chatbot/,https://img-c.udemycdn.com/course/240x135/4370390_ffc4_3.jpg,"Hadelin de Ponteves, Kirill Eremenko, Ligency Team, 웅진씽크빅 글로벌",88000,중급자,웹 개발,4.2,챗봇,2021/12,13:42,"이 강의가 중요한 이유, 자연어 처리의 종류, 고전적인 모델과 딥러닝 모델, 종단간 딥러닝 모델, 시퀀스-투-시퀀스 구조 및 훈련, 빔 서치 디코딩"
udemy,【한글자막】 Tensorflow 2와 Keras를 이용한 Deep Learning 부트캠프,"Google의 최신 Tensorflow 2 라이브러리와 Keras를 이용해 딥 러닝을 위하여 Python을 활용하는 방법을 학습 |  NumPy, Pandas 포함",https://www.udemy.com/course/best-tensorflow-2-keras-deep-learning/,https://img-c.udemycdn.com/course/240x135/4362712_0604_4.jpg,"Jose Portilla, 웅진씽크빅 글로벌",69000,모든 수준,데이터 과학,4.5,TensorFlow,2021/12,19:12,"딥 러닝을 위해 TensorFlow 2.0을 사용하는 방법, Keras API를 활용하여 Tensorflow 2에서 실행하는 모델을 신속히 구축하는 방법, 컨볼루션 신경망(CNN)을 이용한 이미지 분류 수행하는 방법, 의료 이미지에 딥 러닝을 사용하는 방법, 순환 신경망(RNN)을 이용해서 시계열 데이터를 예측하는 방법, 생성적 대립 신경망(GAN)을 사용해서 이미지를 생성하는 방법, 스타일 전환을 위해 딥 러닝을 사용하는 방법, RNN 및 자연어 처리를 사용하여 텍스트를 생성하는 방법, API를 통한 Tensorflow 모델을 제공하는 방법, 가속화된 딥 러닝을 위해 GPU를 사용하는 방법"
udemy,【한글자막】 Azure Functions 및 Logic Apps 을 통한 서버리스 컴퓨팅,"Azure 함수 앱, 로직 앱, 이벤트 그리드(Event Grid)로 클라우드 앱을 위한 새로운 서버리스 모델 익히기",https://www.udemy.com/course/best-azure-serverless/,https://img-c.udemycdn.com/course/240x135/4382718_1fe9_4.jpg,"Scott Duffy  • 1.000.000+ Students, Software Architect.ca, 웅진씽크빅 글로벌",59000,초급자,웹 개발,4.9,Microsoft Azure,2023/10,2:10,"‘서버리스’의 의미를 알아봅니다., Azure 플랫폼의 어떤 기능이 서버리스에 해당하는지 배웁니다., 트리거, 입력 바인딩, 출력 바인딩을 익힙니다., 직접 Azure 함수와 로직 앱을 구축할 수 있는 자신감을 기릅니다."
udemy,【한글자막】 Python 부트캠프 : 100개의 프로젝트로 Python 개발 완전 정복,"전세계 10만명이 넘게 수강한 Python 수업! 데이터사이언스, 웹 개발, 크롤링, GUI 프로그래밍, 게임 등 Python을 통해 개발할 수 있는 모든 것을 다뤄보는 All-in-one 코스",https://www.udemy.com/course/best-100-days-python/,https://img-c.udemycdn.com/course/240x135/4367336_0573_7.jpg,"Dr. Angela Yu, 웅진씽크빅 글로벌",88000,모든 수준,프로그래밍 언어,4.8,Python,2023/10,64:36,"Python 기초 문법, OOP(객체 지향 프로그래밍), Python 심화 문법(동적 타이핑, 리스트 컴프리헨션 등), 데이터사이언스를 위한 Python 활용 및 핵심 라이브러리 사용법(Numpy, Pandas, Matplotlib, Seaborn, Plotly, Scikit-Learn 등), Python을 활용한 웹 개발(HTML/CSS 기초, Bootstrap, Flask, Jinja templating engine, SQLite, SQLAlchemy, PostgreSQL, REST API 등), GUI 프로그래밍 기초 및 실습, 데스크탑 앱 개발(Turtle, Tkinter, Pomodoro GUI 애플리케이션 등), Python을 활용한 데이터 크롤링(BeautifulSoup, Selenium 등), Python을 활용한 업무 자동화(데이터 수집, 크롤링, 이메일 자동 발송 등)', Python 개발 직무 포트폴리오 구축을 도울 100개의 실전 프로젝트, 기타, Python을 활용해 개발할 수 있는 모든 것"
udemy,【한글자막】 R 프로그래밍: Data Science 에서의 R 고급 분석,"R에서 분석할 데이터를 준비하고, 중앙값 대체법을 실행, date-times 다루는 방법에 대해 학습하고 리스트, Apply 계열 함수 등 고급 분석까지 R과 R 스튜디오 사용 능력 업그레이드 | GGPlot2",https://www.udemy.com/course/best-r-advanced/,https://img-c.udemycdn.com/course/240x135/4366822_95bf_3.jpg,"Kirill Eremenko, Ligency Team, 웅진씽크빅 글로벌",79000,중급자,데이터 과학,4.7,R,2021/12,6:00,"R에서 데이터 준비하기, 데이터 프레임에서 누락된 레코드 확인하기, 데이터 프레임에서 누락된 레코드 찾기, 누락된 레코드를 대체하기 위해 중앙값 대체법 적용하기, 누락된 레코드를 대체하기 위해 사실적 분석법 적용하기, which() 함수 사용법 이해하기, 데이터 프레임 인덱스 재설정 하는 법 알기, gsub() 및 sub() 함수를 사용하여 문자열 교체하기, NA가 왜 논리 상수의 세 번째 유형인지 설명하기, R에서 date-times 사용하기, date-times를  POSIXct 시간 형식으로 변환하기, R에서 리스트를 만들고, 사용하고, 수정하고, 이름 바꾸고, 접근하고, 서브셋하기, 리스트를 다룰 때 언제 [], [[]], $기호를 쓰는지 이해하기, R에서 시계열 플롯 만들기, Apply 계열 함수가 어떻게 작동하는지 이해하기, for() 루프로 apply 문 다시 만들기, 행렬에서 apply() 사용하기, 리스트와 벡터에서 lapply()와 sapply() 사용하기, apply문에 자신만의 함수 추가하기, apply(), lapply(), sapply() 함수들 서로 감싸기"
